# kT [GeV]         GTMD (T-even  T-odd) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
2.253207e-01  1.417116e-10  0.000000e+00  -1.178835e-07  2.103065e-08  -1.298219e-08  8.979396e-09  
2.303256e-01  1.479398e-10  0.000000e+00  -1.230678e-07  2.194757e-08  -1.355368e-08  9.373372e-09  
2.353305e-01  1.542881e-10  0.000000e+00  -1.283535e-07  2.287655e-08  -1.413666e-08  9.774333e-09  
2.403354e-01  1.607940e-10  0.000000e+00  -1.337683e-07  2.383352e-08  -1.473347e-08  1.018602e-08  
2.453403e-01  1.673866e-10  0.000000e+00  -1.392577e-07  2.479927e-08  -1.533905e-08  1.060222e-08  
2.503452e-01  1.741155e-10  0.000000e+00  -1.448591e-07  2.578571e-08  -1.595674e-08  1.102754e-08  
2.553502e-01  1.809763e-10  0.000000e+00  -1.505720e-07  2.679129e-08  -1.658687e-08  1.146091e-08  
2.603551e-01  1.878232e-10  0.000000e+00  -1.562727e-07  2.779544e-08  -1.721570e-08  1.189370e-08  
2.653600e-01  1.950463e-10  0.000000e+00  -1.622875e-07  2.884386e-08  -1.787931e-08  1.234823e-08  
2.703649e-01  2.022435e-10  0.000000e+00  -1.682834e-07  2.989659e-08  -1.854102e-08  1.280358e-08  
2.753698e-01  2.095890e-10  0.000000e+00  -1.743999e-07  3.096279e-08  -1.921588e-08  1.326724e-08  
2.803747e-01  2.170442e-10  0.000000e+00  -1.806100e-07  3.205301e-08  -1.990105e-08  1.373665e-08  
2.853796e-01  2.245923e-10  0.000000e+00  -1.868974e-07  3.315116e-08  -2.059539e-08  1.421356e-08  
2.903845e-01  2.322791e-10  0.000000e+00  -1.933012e-07  3.426937e-08  -2.130224e-08  1.469849e-08  
2.953894e-01  2.400856e-10  0.000000e+00  -1.998047e-07  3.540052e-08  -2.202018e-08  1.518985e-08  
3.003943e-01  2.479885e-10  0.000000e+00  -2.063885e-07  3.654880e-08  -2.274725e-08  1.568880e-08  
3.053992e-01  2.560124e-10  0.000000e+00  -2.130743e-07  3.771047e-08  -2.348565e-08  1.619433e-08  
