# kT [GeV]         GTMD (T-even-UU T-even-UT T-odd-UU T-odd-UT) at (xi, -t) = [(1.000000e-03, -5.000000e-01), (2.000000e-01, -5.000000e-01), (3.000000e-01, -5.000000e-01)]
9.619369e-02  2.852396e-01 1.167162e-07  0.000000e+00 0.000000e+00  1.653787e-01 -2.617744e-07  -2.253573e-01 -8.851685e-08  9.257213e-02 -2.494332e-08  -1.169235e-01 2.205546e-09  
1.001976e-01  2.850665e-01 1.265489e-07  0.000000e+00 0.000000e+00  1.652837e-01 -2.838264e-07  -2.252305e-01 -9.605897e-08  9.253207e-02 -2.704567e-08  -1.168287e-01 2.391543e-09  
1.042015e-01  2.850258e-01 1.368538e-07  0.000000e+00 0.000000e+00  1.652000e-01 -3.069409e-07  -2.251977e-01 -1.038262e-07  9.248523e-02 -2.924771e-08  -1.168146e-01 2.585093e-09  
1.082054e-01  2.848127e-01 1.475007e-07  0.000000e+00 0.000000e+00  1.651668e-01 -3.308120e-07  -2.250273e-01 -1.118889e-07  9.246986e-02 -3.152347e-08  -1.167278e-01 2.785587e-09  
1.122093e-01  2.846324e-01 1.585767e-07  0.000000e+00 0.000000e+00  1.650794e-01 -3.556566e-07  -2.248800e-01 -1.203233e-07  9.241876e-02 -3.389080e-08  -1.166525e-01 2.993364e-09  
1.162132e-01  2.845057e-01 1.700340e-07  0.000000e+00 0.000000e+00  1.650575e-01 -3.813452e-07  -2.247107e-01 -1.290436e-07  9.241117e-02 -3.633956e-08  -1.165667e-01 3.208807e-09  
1.202171e-01  2.843372e-01 1.818781e-07  0.000000e+00 0.000000e+00  1.649931e-01 -4.079115e-07  -2.245728e-01 -1.380374e-07  9.237864e-02 -3.887169e-08  -1.164983e-01 3.430387e-09  
1.242210e-01  2.841532e-01 1.941330e-07  0.000000e+00 0.000000e+00  1.648888e-01 -4.353672e-07  -2.244324e-01 -1.473229e-07  9.231717e-02 -4.149104e-08  -1.164251e-01 3.661062e-09  
1.282249e-01  2.839855e-01 2.067551e-07  0.000000e+00 0.000000e+00  1.648578e-01 -4.637019e-07  -2.242523e-01 -1.569638e-07  9.230508e-02 -4.418955e-08  -1.163370e-01 3.897891e-09  
1.322288e-01  2.838326e-01 2.197843e-07  0.000000e+00 0.000000e+00  1.647796e-01 -4.929191e-07  -2.241041e-01 -1.668560e-07  9.226283e-02 -4.697463e-08  -1.162608e-01 4.141842e-09  
1.362327e-01  2.836305e-01 2.332029e-07  0.000000e+00 0.000000e+00  1.646802e-01 -5.230155e-07  -2.239326e-01 -1.770689e-07  9.220595e-02 -4.984329e-08  -1.161718e-01 4.392896e-09  
1.402366e-01  2.834416e-01 2.470035e-07  0.000000e+00 0.000000e+00  1.646504e-01 -5.539628e-07  -2.237450e-01 -1.875149e-07  9.218945e-02 -5.279352e-08  -1.160780e-01 4.651035e-09  
1.442405e-01  2.832824e-01 2.611916e-07  0.000000e+00 0.000000e+00  1.646108e-01 -5.857786e-07  -2.235484e-01 -1.983903e-07  9.216471e-02 -5.582648e-08  -1.159776e-01 4.916677e-09  
1.482444e-01  2.830169e-01 2.757551e-07  0.000000e+00 0.000000e+00  1.644481e-01 -6.184303e-07  -2.233758e-01 -2.094499e-07  9.208306e-02 -5.894032e-08  -1.158891e-01 5.188834e-09  
1.522483e-01  2.828553e-01 2.907348e-07  0.000000e+00 0.000000e+00  1.644198e-01 -6.520308e-07  -2.231869e-01 -2.208949e-07  9.206959e-02 -6.214258e-08  -1.157950e-01 5.468331e-09  
1.562523e-01  2.826348e-01 3.060386e-07  0.000000e+00 0.000000e+00  1.643233e-01 -6.864312e-07  -2.229808e-01 -2.325001e-07  9.202034e-02 -6.541475e-08  -1.156919e-01 5.753129e-09  
1.602562e-01  2.824200e-01 3.217937e-07  0.000000e+00 0.000000e+00  1.642225e-01 -7.216761e-07  -2.227850e-01 -2.444947e-07  9.196504e-02 -6.878309e-08  -1.155959e-01 6.046685e-09  
1.642601e-01  2.822092e-01 3.379142e-07  0.000000e+00 0.000000e+00  1.641655e-01 -7.578246e-07  -2.225669e-01 -2.568000e-07  9.193317e-02 -7.222965e-08  -1.154809e-01 6.345921e-09  
1.682640e-01  2.820032e-01 3.543987e-07  0.000000e+00 0.000000e+00  1.640956e-01 -7.947879e-07  -2.223653e-01 -2.693341e-07  9.188017e-02 -7.575441e-08  -1.153672e-01 6.657798e-09  
1.722679e-01  2.817487e-01 3.712670e-07  0.000000e+00 0.000000e+00  1.639792e-01 -8.326135e-07  -2.221542e-01 -2.822025e-07  9.185818e-02 -7.936129e-08  -1.152720e-01 6.966875e-09  
1.762718e-01  2.815006e-01 3.884863e-07  0.000000e+00 0.000000e+00  1.638653e-01 -8.712263e-07  -2.219442e-01 -2.953172e-07  9.177395e-02 -8.304354e-08  -1.151664e-01 7.286612e-09  
1.802757e-01  2.812595e-01 4.061179e-07  0.000000e+00 0.000000e+00  1.637901e-01 -9.107549e-07  -2.216993e-01 -3.087745e-07  9.173483e-02 -8.681364e-08  -1.150417e-01 7.612183e-09  
1.842796e-01  2.810307e-01 4.241310e-07  0.000000e+00 0.000000e+00  1.635748e-01 -9.511406e-07  -2.214545e-01 -3.225233e-07  9.159117e-02 -9.066555e-08  -1.149362e-01 7.946151e-09  
1.882835e-01  2.807871e-01 4.425176e-07  0.000000e+00 0.000000e+00  1.635931e-01 -9.923752e-07  -2.212913e-01 -3.365186e-07  9.163103e-02 -9.459733e-08  -1.148367e-01 8.292659e-09  
