# kT [GeV]         GTMD (T-even-UU T-even-UT T-odd-UU T-odd-UT) at (xi, -t) = [(1.500100e-01, -5.000000e-01)]
2.523459e-01  4.404616e-01 2.914135e-06  -6.639299e-01 -1.278846e-05  
2.563498e-01  4.399491e-01 3.004683e-06  -6.628340e-01 -1.318671e-05  
2.603538e-01  4.396251e-01 3.099064e-06  -6.614953e-01 -1.358190e-05  
2.643577e-01  4.392340e-01 3.192933e-06  -6.606358e-01 -1.399954e-05  
2.683616e-01  4.388376e-01 3.289589e-06  -6.596252e-01 -1.441572e-05  
2.723655e-01  4.383780e-01 3.386366e-06  -6.584418e-01 -1.483500e-05  
2.763694e-01  4.378048e-01 3.486184e-06  -6.573356e-01 -1.526137e-05  
2.803733e-01  4.373251e-01 3.584696e-06  -6.562525e-01 -1.569380e-05  
2.843772e-01  4.367685e-01 3.684621e-06  -6.550266e-01 -1.612916e-05  
2.883811e-01  4.361948e-01 3.785531e-06  -6.536483e-01 -1.656039e-05  
2.923850e-01  4.358104e-01 3.889627e-06  -6.526499e-01 -1.701739e-05  
2.963889e-01  4.353060e-01 3.996804e-06  -6.515233e-01 -1.747156e-05  
3.003928e-01  4.347808e-01 4.103985e-06  -6.503168e-01 -1.792942e-05  
3.043967e-01  4.344175e-01 4.212193e-06  -6.489401e-01 -1.839276e-05  
3.084006e-01  4.338824e-01 4.320960e-06  -6.477235e-01 -1.885923e-05  
3.124045e-01  4.333064e-01 4.429897e-06  -6.465384e-01 -1.933516e-05  
3.164084e-01  4.327185e-01 4.541035e-06  -6.452735e-01 -1.981281e-05  
3.204123e-01  4.321103e-01 4.653227e-06  -6.437831e-01 -2.028740e-05  
3.244162e-01  4.315409e-01 4.767111e-06  -6.426317e-01 -2.078278e-05  
3.284201e-01  4.307599e-01 4.883261e-06  -6.413179e-01 -2.128052e-05  
3.324240e-01  4.301744e-01 4.999564e-06  -6.399945e-01 -2.177734e-05  
3.364279e-01  4.299071e-01 5.117158e-06  -6.386428e-01 -2.228304e-05  
3.404318e-01  4.292980e-01 5.235667e-06  -6.372333e-01 -2.278941e-05  
3.444357e-01  4.287188e-01 5.356070e-06  -6.359298e-01 -2.330501e-05  
3.484396e-01  4.281324e-01 5.477773e-06  -6.345816e-01 -2.382175e-05  
3.524435e-01  4.276549e-01 5.601071e-06  -6.330922e-01 -2.434527e-05  
3.564474e-01  4.269792e-01 5.724810e-06  -6.315554e-01 -2.487307e-05  
3.604514e-01  4.263508e-01 5.849221e-06  -6.302349e-01 -2.540370e-05  
3.644553e-01  4.257414e-01 5.974983e-06  -6.288509e-01 -2.594473e-05  
3.684592e-01  4.251207e-01 6.103112e-06  -6.274176e-01 -2.648570e-05  
3.724631e-01  4.244856e-01 6.232823e-06  -6.259440e-01 -2.703025e-05  
3.764670e-01  4.239079e-01 6.362600e-06  -6.243583e-01 -2.757958e-05  
3.804709e-01  4.232559e-01 6.493032e-06  -6.228901e-01 -2.813760e-05  
3.844748e-01  4.226126e-01 6.625901e-06  -6.214107e-01 -2.869769e-05  
3.884787e-01  4.219656e-01 6.760024e-06  -6.199766e-01 -2.926133e-05  
3.924826e-01  4.212726e-01 6.894690e-06  -6.184275e-01 -2.982904e-05  
3.964865e-01  4.205582e-01 7.029540e-06  -6.168378e-01 -3.040297e-05  
4.004904e-01  4.198157e-01 7.164621e-06  -6.152808e-01 -3.097977e-05  
4.044943e-01  4.193419e-01 7.305453e-06  -6.136476e-01 -3.156073e-05  
4.084982e-01  4.186656e-01 7.445644e-06  -6.120874e-01 -3.214558e-05  
4.125021e-01  4.179735e-01 7.585536e-06  -6.105119e-01 -3.273735e-05  
4.165060e-01  4.172687e-01 7.726316e-06  -6.089112e-01 -3.333347e-05  
4.205099e-01  4.165543e-01 7.869347e-06  -6.072686e-01 -3.392833e-05  
4.245138e-01  4.158532e-01 8.013253e-06  -6.056540e-01 -3.452889e-05  
